Division_Code,Division_Title,SubDivision_Code,SubDivision_Title,Group_Code,Group_Title,Family_Code,Family_Title,NCO_2015_Code,Occupation_Title,QP_NOS_Reference
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,812,Metal Processing and Finishing Plant Operators,8122,"Metal Finishing, Plating and Coating Machine Operators",8122.7900,Splint Feeder (Match),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,812,Metal Processing and Finishing Plant Operators,8122,"Metal Finishing, Plating and Coating Machine Operators",8122.8000,Splint Drying Chamberman (Match),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,812,Metal Processing and Finishing Plant Operators,8122,"Metal Finishing, Plating and Coating Machine Operators",8122.8100,Levelling Machine Attendant (Match),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,812,Metal Processing and Finishing Plant Operators,8122,"Metal Finishing, Plating and Coating Machine Operators",8122.9900,"Metal Finishing, Plating and Coating Machine Operators, Other",00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.0100,"Crusher Operator, Chemical",00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.0200,Miller/Mill Operator (Chemical),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.0300,"Pulveriser Operator, Chemical",00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.0400,Mixing Machineman Attendant (Chemical),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.0500,Compounding Man (Match),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.0800,"Sieving Machine Attendant, Chemical",00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.0900,Grading Machine Attendant (Abrasive),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.1400,Drying Chamber Attendant (Drugs)/Chamber Operators,00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.1500,Drying Chamber Attendant (Match Boxes)/Chamber Operators,00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.1700,Size Maker (Abrasive),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.1800,Paste Maker,00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.2100,Ammonia Operator/Ammonia Plant Operator,00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.2200,Heat Treater,00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.2300,Filter Press Operator,00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.2400,Filter Press Operator (Ceramics),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.2500,"Strainer, Liquid",00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.2600,Box Filtration Operator,00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.2700,Hydro Extractor Operator,00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.2800,Crude Oil Treater (Oil Field),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.2900,Gauger (Cement),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.3000,Disc Operator (Abrasive),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.3100,Crude Oil Treater (Petrol & Gas),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.3200,Brine Maker (Chemical),00
8,"Plant and Machine Operators, and Assemblers",81,Stationary Plant and Machine Operators,813,Chemical and Photographic Products Plant and Machine Operators,8131,Chemical Products Plant and Machine Operators,8131.3501,Autoclave Operator,01
